q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,05484425,487112030025816,19378539053408808,487112030025816,19378539053408808,0
50,589,0548442c,499729510842354,20173440344850702,499729510842354,20173440344850702,0
50,589,05484445,481933965160856,19052320966916328,481933965160856,19052320966916328,0
50,589,05484449,533149362433116,22278890995068708,534752185397716,22379868841838508,1602822964600
50,589,0548444a,508368390411154,20717689757685102,509971213375754,20818667604454902,1602822964600
50,589,0548444c,495393196306814,19900252529111682,495393196306814,19900252529111682,0
50,589,05484461,504300877915276,20461436470444788,504300877915276,20461436470444788,0
50,589,05484485,452168510921114,17177097349812582,452168510921114,17177097349812582,0
50,589,0548448c,464314661498558,17942304836191554,464314661498558,17942304836191554,0
50,589,05484505,467931030466848,18170136081193824,467931030466848,18170136081193824,0
50,589,0548450c,480540164955396,18964511553972348,480540164955396,18964511553972348,0
50,589,05484541,514131397868816,21080759227517808,514131397868816,21080759227517808,0
50,589,05484605,467113492767038,18118631206105794,467113492767038,18118631206105794,0
50,589,0548460c,473792982299494,18539439046650522,473792982299494,18539439046650522,0
50,589,05484c05,458620612421608,17583579744343704,458620612421608,17583579744343704,0
50,589,05484c0c,472158857482312,18436489183168056,472158857482312,18436489183168056,0
50,589,05485019,517122142147728,21269176117089264,518724965112328,21370153963859064,1602822964600
50,589,05485405,451615184501546,17142237785379798,451615184501546,17142237785379798,0
50,589,05485409,488956364562978,19494732129250014,490559187527578,19595709976019814,1602822964600
50,589,0548540a,455272270197862,17372634184247706,456875093162462,17473612031017506,1602822964600
50,589,0548540c,462091704517144,17802258546362472,462091704517144,17802258546362472,0
50,589,05485421,454573689544494,17328623603085522,454573689544494,17328623603085522,0
50,589,05485501,458723119016864,17590037659844832,458723119016864,17590037659844832,0
50,589,05486405,473917441933338,18547280003582694,473917441933338,18547280003582694,0
50,589,05486406,518557122630274,21359579887489662,518557122630274,21359579887489662,0
50,589,0548640c,487376673079296,19395211565778048,487376673079296,19395211565778048,0
50,589,05486414,523346455841274,21661307879782662,523346455841274,21661307879782662,0
50,589,05486424,537321559068684,22541739383109492,537321559068684,22541739383109492,0
50,589,05486444,530438908538214,22108132399689882,530438908538214,22108132399689882,0
50,589,05486484,507027837089098,20633234898395574,507027837089098,20633234898395574,0
50,589,05486504,514367730624722,21095648191139886,514367730624722,21095648191139886,0
50,589,05486604,512126325664590,20954439678651570,512126325664590,20954439678651570,0
50,589,05486c04,514668582085268,21114601833154284,514668582085268,21114601833154284,0
50,589,05487009,542586805345728,22873449898563264,544189628310328,22974427745333064,1602822964600
50,589,05487101,504677912277864,20485189635287832,504677912277864,20485189635287832,0
50,589,05487404,493625677655916,19788898854105108,493625677655916,19788898854105108,0
50,589,0548c403,465032162552984,17987507402620392,465032162552984,17987507402620392,0
50,589,0548c405,455650808754726,17396482113330138,455650808754726,17396482113330138,0
50,589,0548c406,473019442887238,18490706063678394,473019442887238,18490706063678394,0
50,589,0548c409,526911751690558,21885921518287554,526911751690558,21885921518287554,0
50,589,0548c40a,468470085866432,18204096571367616,468470085866432,18204096571367616,0
50,589,0548c40c,470659870881954,18342053027345502,470659870881954,18342053027345502,0
50,589,0548c411,490381110335974,19584491112948762,490381110335974,19584491112948762,0
50,589,0548c412,509400294332748,20782699704745524,509400294332748,20782699704745524,0
50,589,0548c414,481373542797498,19017014358024774,481373542797498,19017014358024774,0
50,589,0548c421,488513248610764,19466815824260532,488513248610764,19466815824260532,0
50,589,0548c422,493583195156038,19786222456612794,493583195156038,19786222456612794,0
50,589,0548c424,516376210096448,21222182397858624,516376210096448,21222182397858624,0
50,589,0548c441,512097572341134,20952628219273842,512097572341134,20952628219273842,0
50,589,0548c442,499111533352198,20134507762970874,499111533352198,20134507762970874,0
50,589,0548c444,487672209312158,19413830348448354,487672209312158,19413830348448354,0
50,589,0548c481,483943075291884,19178894905171092,483943075291884,19178894905171092,0
50,589,0548c482,475649262108644,18656384674626972,475649262108644,18656384674626972,0
50,589,0548c484,472636374174406,18466572734769978,472636374174406,18466572734769978,0
50,589,0548c501,520510490833424,21482642084288112,520510490833424,21482642084288112,0
50,589,0548c502,502087964342328,20322022915349064,502087964342328,20322022915349064,0
50,589,0548c504,514659430585326,21114025288657938,514659430585326,21114025288657938,0
50,589,0548c601,491639551599534,19663772912553042,491639551599534,19663772912553042,0
50,589,0548c602,487065828461966,19375628354886258,487065828461966,19375628354886258,0
50,589,0548c604,482050725087074,19059676842268062,482050725087074,19059676842268062,0
50,589,0548cc01,489582445375374,19534175220430962,489582445375374,19534175220430962,0
50,589,0548cc02,489777440910914,19546459939169982,489777440910914,19546459939169982,0
50,589,0548cc04,482550451484452,19091159605302876,482550451484452,19091159605302876,0
50,589,0548d009,499223732621978,20141576316967014,499223732621978,20141576316967014,0
50,589,0548d00a,443270477148382,16616521222130466,443270477148382,16616521222130466,0
50,589,0548d401,467780503945924,18160652910375612,467780503945924,18160652910375612,0
50,589,0548d402,445989485312488,16787818736469144,445989485312488,16787818736469144,0
50,589,0548d404,458341319068906,17565984263123478,458341319068906,17565984263123478,0
50,589,0548e401,505617045896664,20544355053272232,505617045896664,20544355053272232,0
50,589,0548e402,510222603318688,20834505170859744,510222603318688,20834505170859744,0
50,589,0548e404,501296374879716,20272152779204508,501296374879716,20272152779204508,0
50,589,0548f001,490128793613784,19568595159450792,490128793613784,19568595159450792,0
50,589,0548f002,481721175696228,19038915230644764,481721175696228,19038915230644764,0
50,589,05494405,481845442046618,19046744010719334,481845442046618,19046744010719334,0
50,589,0549440c,493834371248322,19802046550426686,493834371248322,19802046550426686,0
50,589,05496404,531418840877678,22169868137076114,531418840877678,22169868137076114,0
50,589,0549c401,512404714430544,20971978170906672,512404714430544,20971978170906672,0
50,589,0549c402,507019026008274,20632679800303662,507019026008274,20632679800303662,0
50,589,0549c404,499553750478952,20162367441956376,499553750478952,20162367441956376,0
50,589,054a4405,468531369169968,18207957419490384,468531369169968,18207957419490384,0
50,589,054a4406,497253919082284,20017478063966292,497253919082284,20017478063966292,0
50,589,054a440c,474586614248526,18589437859439538,474586614248526,18589437859439538,0
50,589,054a4414,508578234306844,20730909923113572,508578234306844,20730909923113572,0
50,589,054a4424,515290238832044,21153766208201172,515290238832044,21153766208201172,0
50,589,054a4444,510455872526184,20849201130931992,510455872526184,20849201130931992,0
50,589,054a4484,489085523682808,19502869153799304,489085523682808,19502869153799304,0
50,589,054a4504,492174254712192,19697459208650496,492174254712192,19697459208650496,0
50,589,054a4604,501380496983600,20277452471749200,501380496983600,20277452471749200,0
50,589,054a4c04,498348107787478,20086411952393514,498348107787478,20086411952393514,0
50,589,054a5404,477898628855076,18798094779652188,477898628855076,18798094779652188,0
50,589,054a6404,517198053034052,21273958502927676,517198053034052,21273958502927676,0
50,589,054ac401,494525265180128,19845572868130464,494525265180128,19845572868130464,0
50,589,054ac402,483287075085438,19137566892164994,483287075085438,19137566892164994,0
50,589,054ac404,477347544750726,18763376481078138,477347544750726,18763376481078138,0
50,589,054b4404,511415629302708,20909665807853004,511415629302708,20909665807853004,0
50,589,054c4403,456307440744786,17437849928703918,457910263709386,17538827775473718,1602822964600
50,589,054c4405,440461153509298,16439533832868174,440461153509298,16439533832868174,0
50,589,054c4406,467597709329948,18149136849569124,467597709329948,18149136849569124,0
50,589,054c4409,485744476897460,19292383206322380,487347299862060,19393361053092180,1602822964600
50,589,054c440a,460021882513428,17671859760128364,461624705478028,17772837606898164,1602822964600
50,589,054c440c,457315125487690,17501334067506870,457315125487690,17501334067506870,0
50,589,054c4411,476921650889366,18736545167812458,478524473853966,18837523014582258,1602822964600
50,589,054c4412,512049915652798,20949625847908674,513652738617398,21050603694678474,1602822964600
50,589,054c4414,479254345691398,18883504940340474,479254345691398,18883504940340474,0
50,589,054c4418,490619180496368,19599489533053584,492222003460968,19700467379823384,1602822964600
50,589,054c4421,453563780645946,17264999342476998,453563780645946,17264999342476998,0
50,589,054c4422,469329952616078,18258268176595314,469329952616078,18258268176595314,0
50,589,054c4424,493630962534128,19789231801432464,493630962534128,19789231801432464,0
50,589,054c4428,466017255941658,18049568286106854,466017255941658,18049568286106854,0
50,589,054c4430,492420694736498,19712984930181774,492420694736498,19712984930181774,0
50,589,054c4441,492914801759566,19744113672635058,494517624724166,19845091519404858,1602822964600
50,589,054c4442,503345999758258,20401279146552654,504948822722858,20502256993322454,1602822964600
50,589,054c4444,483332757084068,19140444858078684,483332757084068,19140444858078684,0
50,589,054c4448,506612331366568,20607058037876184,508215154331168,20708035884645984,1602822964600
50,589,054c4450,541333124617058,22794468012657054,542935947581658,22895445859426854,1602822964600
50,589,054c4460,504022696418558,20443911036151554,504022696418558,20443911036151554,0
50,589,054c4481,461756601436186,17781147052262118,461756601436186,17781147052262118,0
50,589,054c4482,473483749431662,18519957375977106,473483749431662,18519957375977106,0
50,589,054c4484,463294942381534,17878062531819042,463294942381534,17878062531819042,0
50,589,054c4488,474331707947596,18573378762480948,474331707947596,18573378762480948,0
50,589,054c4490,494962453989762,19873115763137406,494962453989762,19873115763137406,0
50,589,054c44a0,478309302738112,18823967234283456,478309302738112,18823967234283456,0
50,589,054c4501,466559971436210,18083759362263630,466559971436210,18083759362263630,0
50,589,054c4502,460358978951678,17693096835738114,460358978951678,17693096835738114,0
50,589,054c4504,473681505735106,18532416023094078,473681505735106,18532416023094078,0
50,589,054c4508,477126754414412,18749466689890356,477126754414412,18749466689890356,0
50,589,054c4510,489349866980898,19519522781578974,489349866980898,19519522781578974,0
50,589,054c4520,508313116273398,20714207487006474,508313116273398,20714207487006474,0
50,589,054c4540,515407323428138,21161142537755094,515407323428138,21161142537755094,0
50,589,054c4580,493340050983306,19770904373730678,493340050983306,19770904373730678,0
50,589,054c4601,458743829434570,17591342416160310,458743829434570,17591342416160310,0
50,589,054c4602,472586862186446,18463453479528498,472586862186446,18463453479528498,0
50,589,054c4604,460069745042864,17674875099482832,460069745042864,17674875099482832,0
50,589,054c4608,468404648919270,18199974043696410,468404648919270,18199974043696410,0
50,589,054c4610,490095573709866,19566502305503958,490095573709866,19566502305503958,0
50,589,054c4620,471344487772826,18385183891470438,471344487772826,18385183891470438,0
50,589,054c4700,486782031872082,19357749169723566,486782031872082,19357749169723566,0
50,589,054c4c01,468825690141510,18226499640697530,468825690141510,18226499640697530,0
50,589,054c4c02,487188163365566,19383335453813058,487188163365566,19383335453813058,0
50,589,054c4c04,475384592294614,18639710476343082,475384592294614,18639710476343082,0
50,589,054c4c08,481133407007700,19001885803267500,481133407007700,19001885803267500,0
50,589,054c4c10,506572875818946,20604572338375998,506572875818946,20604572338375998,0
50,589,054c4c20,491399953052746,19648678204105398,491399953052746,19648678204105398,0
