q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
0000000000000000,0000000390000410,0000000000000000,0000000000000000,0,11,-,00588558,-,-,-,3768972160716,18551305227042,3562268025960
0000000000000000,0000000390000410,0000000000000000,0000000000002000,0,1,-,00688558,-,-,-,1284128019594,20651170481172,2799491641884
0000000000000000,0000000390000c00,0000000000000000,0000000000000000,8,173,0038a640,0018a552,537062400630,8365048098876,1985904258534,1187955822060,-1724006473308,964268361504
0000000000000000,0000000390000c00,0000000000000000,0000000000002000,0,9,-,0068a550,-,-,-,4995956207592,8129640225672,1545228232632
0000000000000000,0000000390000c10,0000000000000000,0000000000000000,0,13,-,00588552,-,-,-,177726592260,1424712247182,1274898134790
0000000000000000,0000000392000400,0000000000000000,0000000000000000,0,7,-,103a840a,-,-,-,2446843515732,27600066407088,3896633841660
0000000000000000,0000000392000418,0000000000000000,0000000000000000,0,6,-,1038844a,-,-,-,1916133455376,31017699764856,4041789729264
0000000000000000,0000000392000c00,0000000000000000,0000000000000000,0,1,-,103a8640,-,-,-,2357969054490,13588141032270,3034274301072
0000000000000000,0000000392000c18,0000000000000000,0000000000000000,0,1,-,10388550,-,-,-,4964275902726,9280942315722,4880336823558
0000000000000000,0000000398000400,0000000000000000,0000000000000000,0,1,-,100aa648,-,-,-,711148716432,3859318442700,-1238451852078
0000000000000000,00000003a0003080,0000000000000000,0000000000000000,0,1,-,107aa080,-,-,-,4642667644734,20975483141298,7633471876128
0000000000000000,00000003a0083000,0000000000000000,0000000000000000,0,1,-,106aa280,-,-,-,665454209994,5170632261480,5366724608070
0000000000000000,00000003a00a1080,0000000000000000,0000000000000000,0,1,-,106aa088,-,-,-,336675115350,14073803138808,3726408009240
0000000000000000,00000003a0401080,0000000000000800,0000000000000000,0,1,-,105aa088,-,-,-,3732307341336,20083883885478,5698994144760
0000000000000000,00000003a0403000,0000000000000800,0000000000000000,0,1,-,105aa280,-,-,-,3499076403396,12274395968520,7058305727298
0000000000000000,00000003a0481000,0000000000000800,0000000000000000,0,1,-,104aa288,-,-,-,702405391716,4921045336620,3905902619262
0000000000000000,00000003a1001080,0000000000000000,0000000000000000,0,1,-,103aa088,-,-,-,5481560753550,23369769645768,8140385753388
0000000000000000,00000003a1803000,0000000000000000,0000000000000000,0,1,-,103aa280,-,-,-,3294250207038,8842650780600,8300565493290
0000000000000000,00000003a1803080,0000000000000000,0000000000000000,0,1,-,103aa082,-,-,-,650218472694,18577852274268,7079380440678
0000000000000000,00000003a5401000,0000000000000880,0000000000000000,0,1,-,101aa288,-,-,-,1518325275348,8102948670180,5933305447776
0000000000000000,00000003b0001480,0000000000000000,0000000000000000,0,1,-,107aa008,-,-,-,6890848020630,18698974828758,4803290043048
0000000000000000,00000003b0003c00,0000000000000000,0000000000000000,0,1,-,107aa200,-,-,-,5645922526818,5102900626320,5005284368490
0000000000000000,00000003b0003c80,0000000000000000,0000000000000000,0,4,-,107aa002,-,-,-,3204097971102,12531705303978,3303567534582
0000000000000000,00000003b0081400,0000000000000000,0000000000002200,0,1,-,106aa208,-,-,-,1144489003686,-2287381860540,1000500004728
0000000000000000,00000003b0401400,0000000000000800,0000000000000000,0,1,-,105aa208,-,-,-,4540121229672,3722698886130,2973086140248
0000000000000000,00000003b0403c00,0000000000000000,0000000000000000,0,1,-,105ba200,-,-,-,3240727941024,-9327446294670,3004447720680
0000000000000000,00000003b0481400,0000000000000000,0000000000000000,0,1,-,104ba208,-,-,-,601732123020,-16286608942380,-69117790518
0000000000000000,00000003b1001400,0000000000000000,0000000000000000,0,1,-,103aa208,-,-,-,5786662780962,8639001492660,5385213856764
0000000000000000,00000003b1001480,0000000000000000,0000000000000000,0,5,-,103aa00a,-,-,-,4142114263350,16284259958778,4245781807008
0000000000000000,00000003b1803c00,0000000000000000,0000000000000000,0,1,-,103aa202,-,-,-,1809089051742,1744672768650,3903726273552
0000000000000000,00000003c0004000,0000000000000000,0000000000000000,21,234,0038248a,002a248e,111841287768,18732704243526,3324418898472,742179119472,26737703386254,4435608095226
0000000000000000,00000003c0004000,0000000000000000,000000000000c000,0,5,-,007a04c8,-,-,-,667310851494,23622336887058,2479437322362
0000000000000000,00000003c0004000,0000000000001000,0000000000000000,9,111,001a2688,001a248e,1468892577852,10258893296190,2144404773756,3098090951172,19312010078004,3480153920334
0000000000000000,00000003c0004000,0000000000001200,0000000000000000,0,11,-,001a2496,-,-,-,1102867482024,11810111846904,3375789801930
0000000000000000,00000003c0004010,0000000000000000,000000000000d800,0,4,-,007805d0,-,-,-,31168677960,3611132606592,1065506569848
0000000000000000,00000003c2004000,0000000000000000,000000000000c000,1,8,103a0488,103a048a,1314273899988,11268508602708,2527772142546,4552211903652,26649791942508,4919985332388
0000000000000000,00000003c2004018,0000000000000000,000000000000d800,0,1,-,10390688,-,-,-,880401662280,3895097558436,3413229424164
0000000000000000,00000003c8004000,0000000000001000,0000000000000000,0,2,-,100a268c,-,-,-,1394987219640,3356119153926,2172945162024
0000000000000000,00000003d0004400,0000000000000000,0000000000000000,32,200,0038240e,0018272c,651748171032,5407624967850,-308082132666,1993318865496,-2739868054560,-1064034234522
0000000000000000,00000003d0004400,0000000000000000,0000000000002000,0,23,-,002a260e,-,-,-,65466525600,10562632721046,635323832262
0000000000000000,00000003d0004400,0000000000000000,000000000000c000,1,13,107a0408,007a042c,1447511974776,11996080635798,670277647998,198323534808,9803411210754,1674318640302
0000000000000000,00000003d0004400,0000000000001000,0000000000000000,7,72,005a240a,001a241e,633187901556,7235527237848,-2687645387574,1598426504136,11492438731704,-15177228318
0000000000000000,00000003d0004400,0000000000001000,0000000000002000,0,1,-,104b2608,-,-,-,8101566821628,4403331179100,639608852232
0000000000000000,00000003d0004410,0000000000000000,000000000000d800,0,15,-,0078052c,-,-,-,3269939728104,18371923203690,2689500583602
0000000000000000,00000003d0004c00,0000000000000000,0000000000000000,34,292,003a2406,00382456,321932645370,-4631432609916,-429862896414,983680043598,-676453960980,-380358914040
0000000000000000,00000003d0004c00,0000000000000000,0000000000002100,0,4,-,006b2602,-,-,-,4845896130978,-1646283614850,772199729910
0000000000000000,00000003d0004c00,0000000000000000,000000000000c000,0,2,-,007a0550,-,-,-,3082791512808,6164891364744,265026927060
0000000000000000,00000003d0004c00,0000000000001000,0000000000000000,0,6,-,005a2416,-,-,-,3756780821052,9244935918414,259591239054
0000000000000000,00000003d0004c10,0000000000000000,0000000000000000,0,1,-,00780552,-,-,-,656027770608,3446125006212,-576926505414
0000000000000000,00000003d0004c10,0000000000000000,000000000000d800,0,2,-,00790550,-,-,-,760334287104,-2079694988028,200819090304
0000000000000000,00000003d2004400,0000000000000000,000000000000c000,1,23,103a0608,103a040e,517089642300,3356368962660,491475183066,2345611961700,12060238653414,1428703377444
0000000000000000,00000003d2004418,0000000000000000,000000000000d800,0,4,-,1038052c,-,-,-,5276147197356,14753951951760,3226953308166
0000000000000000,00000003e0005080,0000000000000400,0000000000000000,0,1,-,107a2088,-,-,-,10780616688030,22533158185398,7363585245240
0000000000000000,00000003e0007000,0000000000000400,0000000000000000,0,1,-,107a2280,-,-,-,10535174410950,12194433878760,8716791158208
0000000000000000,00000003e0007080,0000000000000000,0000000000000000,1,1,107a2080,107a20a0,419346567738,-3370017115332,2764371824802,419346567738,-3370017115332,2764371824802
0000000000000000,00000003e0007080,0000000000000400,0000000000000000,0,6,-,107a2082,-,-,-,7093866638502,20602721392218,6711229283094
0000000000000000,00000003e0085000,0000000000000400,0000000000000000,0,1,-,106a2288,-,-,-,6033740887818,10667381204340,5884652756934
0000000000000000,00000003e0087000,0000000000000000,0000000000000000,0,1,-,106b2280,-,-,-,4296874415022,-3476446936830,6249111139404
0000000000000000,00000003e0087000,0000000000000400,0000000000000000,0,2,-,106a2282,-,-,-,3774980761650,12306919219560,5946291756468
0000000000000000,00000003e00a5080,0000000000000400,0000000000000000,0,2,-,106a208a,-,-,-,1790451106542,17070713695728,3478099877406
0000000000000000,00000003e0405000,0000000000001c00,0000000000000000,0,1,-,105a2288,-,-,-,8712942370776,11628191324610,6347643158808
0000000000000000,00000003e0405080,0000000000000000,0000000000000000,0,1,-,105a20c8,-,-,-,175659759828,-2488604630652,1184496441534
0000000000000000,00000003e0405080,0000000000001c00,0000000000000000,0,4,-,105a208a,-,-,-,3446565481548,10577709919728,2950069108392
0000000000000000,00000003e0407000,0000000000000000,0000000000000000,0,4,-,105a2284,-,-,-,3028558403304,-5260714125534,5269862049480
0000000000000000,00000003e0407000,0000000000001c00,0000000000000000,0,1,-,105a2282,-,-,-,4210757546184,5261779509210,4808092192218
0000000000000000,00000003e0407080,0000000000001c00,0000000000000000,0,1,-,105a2092,-,-,-,62394870636,2561467469148,1790283909456
0000000000000000,00000003e0485000,0000000000000000,0000000000000000,0,2,-,104a228c,-,-,-,271810257516,-6651027780264,3310066336878
0000000000000000,00000003e0485000,0000000000001c00,0000000000000000,0,1,-,104a228a,-,-,-,355904673768,1126204037910,2299244116302
0000000000000000,00000003e1005000,0000000000000404,0000000000000000,0,1,-,103a2288,-,-,-,9627640244082,10888928309070,8128399359276
0000000000000000,00000003e1005080,0000000000000000,0000000000000000,1,1,103a2088,103a20a8,1258239676554,-975730610862,3271285702062,1258239676554,-975730610862,3271285702062
0000000000000000,00000003e1005080,0000000000000404,0000000000000000,0,6,-,103a208a,-,-,-,6983608509738,20624129802738,6907214306664
0000000000000000,00000003e1085020,0000000000000404,0000000000000000,0,1,-,102a228a,-,-,-,595394065854,5321282327550,4385520458172
0000000000000000,00000003e1807000,0000000000000000,0000000000000000,0,5,-,103a2284,-,-,-,2736120726990,-9668415045114,6316930669140
0000000000000000,00000003e1807000,0000000000000404,0000000000000000,0,1,-,103a2282,-,-,-,5898809597814,8853290024040,7618649863860
0000000000000000,00000003e1807080,0000000000000404,0000000000000000,0,2,-,103a2086,-,-,-,1208133886050,6277116072654,5500695396798
0000000000000000,00000003e5405000,0000000000000000,0000000000000000,0,3,-,101a228a,-,-,-,666857396520,-2817540343170,3065164166988
0000000000000000,00000003f0005400,0000000000000400,0000000000000000,0,1,-,107a2208,-,-,-,12229436529954,7774488070020,4958180217522
0000000000000000,00000003f0005480,0000000000000000,0000000000000000,1,1,107a2008,107a2028,3113091903474,-4532613028272,156972471642,3113091903474,-4532613028272,156972471642
0000000000000000,00000003f0005480,0000000000000400,0000000000000000,0,6,-,107a200a,-,-,-,9787611974238,15203292747678,3256463383614
0000000000000000,00000003f0005500,0000000000000000,000000000000c000,0,1,-,107b0208,-,-,-,1559958779610,-13461551631360,2112841853262
0000000000000000,00000003f0007c00,0000000000000000,0000000000000000,1,6,107a2200,107a2204,1868166409662,-18128687230710,358966797084,5337917012862,-12132256254174,3276831333384
0000000000000000,00000003f0007c00,0000000000000400,0000000000000000,0,1,-,107a2202,-,-,-,9201014038314,3253037439960,3787621488000
0000000000000000,00000003f0007c80,0000000000000000,0000000000000000,0,6,-,107a2050,-,-,-,1084166861400,-4474599547572,-1395956337426
0000000000000000,00000003f0007c80,0000000000000400,0000000000000000,0,3,-,107a2006,-,-,-,4012137350550,1506878047584,1980064279746
0000000000000000,00000003f0085400,0000000000000000,0000000000000000,0,1,-,106a2248,-,-,-,1082300022972,-5236495978140,-1597317615180
0000000000000000,00000003f0085400,0000000000000000,0000000000002000,0,1,-,106a220c,-,-,-,1132606207530,-12919002134094,592754291010
0000000000000000,00000003f0085400,0000000000000000,0000000000002200,0,2,-,106a220a,-,-,-,3897598506354,-278970256530,554492082312
0000000000000000,00000003f0087c00,0000000000000000,0000000000002300,0,1,-,106b2202,-,-,-,3463671991878,-11165448501900,1570420443942
0000000000000000,00000003f0405400,0000000000000000,0000000000000000,1,7,105a2208,105a220a,1045417586220,-18694929784860,-1510439593950,4895385323472,-6020404842690,176775151266
0000000000000000,00000003f0405480,0000000000000000,0000000000000000,0,3,-,105a200e,-,-,-,364836193596,-6120745340346,-1301618278044
0000000000000000,00000003f0407c00,0000000000000000,0000000000000000,0,6,-,105a2206,-,-,-,327046249404,-15233173215624,-202894687170
0000000000000000,00000003f0485400,0000000000000000,0000000000000000,0,2,-,104b220a,-,-,-,155014207992,-22171437880830,-2093773821426
0000000000000000,00000003f1005400,0000000000000000,0000000000000000,1,6,103a2208,103a220c,2204347657554,-14103983880000,836616782232,5970220978554,-8017845138954,3772422871434
0000000000000000,00000003f1005400,0000000000000404,0000000000000000,0,1,-,103a220a,-,-,-,8588044048626,4904862696720,3954342619458
0000000000000000,00000003f1005480,0000000000000000,0000000000000000,1,9,103a200a,103a202a,559799139942,-6458725413882,-302815267524,559799139942,-6458725413882,-302815267524
0000000000000000,00000003f1005480,0000000000000404,0000000000000000,0,4,-,103a200e,-,-,-,5145594636546,5097436156764,2889879243048
0000000000000000,00000003f1807c00,0000000000000000,0000000000000000,0,5,-,103a2206,-,-,-,2812569424938,-7976343580254,2840985200214
0000000000000000,00000003f1807c80,0000000000000000,0000000000000000,0,1,-,103a2016,-,-,-,773236561734,-1277925551406,2058270192594
0000000000000000,00000003f3005580,0000000000000000,000000000000c000,0,1,-,103a012c,-,-,-,3072344505174,-2808429891246,3405390672726
0000000000000000,0000000400000000,0000000000000000,0000000000000000,490,5307,01568808,0154032c,155469691692,2408271362280,-265454242326,459033279768,-3726479838942,-3222960985188
0000000000000000,0000000400000000,0000000000000000,0000000000000001,0,9,-,08538a80,-,-,-,82769370264,-8790806636010,1899769476024
0000000000000000,0000000400000000,0000000000000000,0000000000000020,17,409,08368808,0812832c,1656998007084,-17566129623420,310249554804,2299467778776,-7767924535350,1470080450664
0000000000000000,0000000400000000,0000000000000000,0000000000000400,1,199,09730200,01740324,4482211808340,-14771368445400,278319072276,8331496452972,14481903047598,1713588759162
0000000000000000,0000000400000000,0000000000000001,0000000000000000,0,1,-,08f60048,-,-,-,8140215602358,2802425424750,-116370939636
0000000000000000,0000000400000000,0000000000000005,0000000000000020,0,1,-,08b2012c,-,-,-,10973642959314,2919145115628,4755894382008
0000000000000000,0000000400000000,0000000000000008,0000000000000000,0,2,-,0a720a80,-,-,-,3481788361464,2969709939378,5816192988942
0000000000000000,0000000400000000,0000000000000008,0000000000000020,0,3,-,0a760840,-,-,-,751648541364,3869700562602,538577139618
0000000000000000,0000000400000000,0000000000000020,0000000000000000,0,3,-,0a160a88,-,-,-,9475721072748,6299424875142,5396971831650
0000000000000000,0000000400000000,0000000000000080,0000000000000000,1,15,0a128888,08138a88,2669312910600,16352507519838,8496746558874,9652549237380,3591790396740,6481351688742
0000000000000000,0000000400000000,0000000000000080,0000000000000020,0,8,-,0892812c,-,-,-,4892755718214,4297186362168,3449300267574
0000000000000000,0000000400000000,00000000000000a0,0000000000000000,0,1,-,0a130a88,-,-,-,10853216505432,7628146180830,6995461354938
0000000000000000,0000000800000000,0000000000000000,0000000000000000,175,3730,016d0204,0148832c,98200218060,-10513375187238,-1159841660040,105516142452,8486595222210,-76440520296
0000000000000000,0000000c00000000,0000000000000000,0000000000000000,76,2121,09028a88,01458324,1999189589040,-1917882720810,3429122423328,2264892726096,2903101345998,-1023242006808
0000000000000000,0000000c00000000,0000000000000000,0000000000000400,0,8,-,01e50340,-,-,-,2277924280254,10849465145988,173413335942
